code_muni,pct_acum
3121407,84.64
4123824,84.67
2909703,84.69
2306405,84.71
4104501,84.73
3128204,84.75
4306932,84.77
5007802,84.8
4103354,84.82
3122405,84.84
4104303,84.86
4103107,84.88
2927002,84.9
4202537,84.92
4320503,84.94
4126603,84.96
3135050,84.99
2303105,85.01
3144102,85.03
5212105,85.05
2300754,85.07
3143005,85.09
5220058,85.11
3140852,85.13
4305405,85.15
5006309,85.17
2210201,85.19
4124400,85.21
2112001,85.23
2928406,85.25
3104908,85.27
4218301,85.29
4306106,85.31
3110707,85.33
4115457,85.35
5203500,85.37
2506004,85.39
5214002,85.41
4307302,85.43
2706307,85.45
3111507,85.47
3160801,85.49
3148301,85.51
4106100,85.53
2303659,85.55
3159209,85.57
3554003,85.59
2408003,85.61
4101002,85.63
4110078,85.65
4107009,85.67
2303709,85.69
2306702,85.71
5002951,85.73
3115201,85.75
3522802,85.77
4119806,85.79
4312377,85.81
5007208,85.83
2923605,85.84
2203404,85.86
4304507,85.88
4321006,85.9
4203253,85.92
3104205,85.94
3111200,85.96
4109708,85.98
2204204,86
3130606,86.02
4202875,86.03
2503506,86.05
4211108,86.07
3120409,86.09
5107263,86.11
4216701,86.13
1508126,86.15
2930758,86.17
5106307,86.18
2305209,86.2
2501005,86.22
2313906,86.24
4206405,86.26
3139300,86.28
5103254,86.29
4203907,86.31
3137007,86.33
3118700,86.35
2208106,86.37
3149903,86.39
2926509,86.4
2702306,86.42
2932002,86.44
4323200,86.46
3523503,86.48
2911709,86.49
4213609,86.51
3171303,86.53
4103156,86.55
2924405,86.56
3120805,86.58
2930501,86.6
3145109,86.62
4322608,86.64
2202505,86.65
3169406,86.67
2207207,86.69
3543204,86.71
2208007,86.72
3107307,86.74
3553005,86.76
5105580,86.78
5108857,86.79
5200506,86.81
2310803,86.83
4319158,86.84
3152501,86.86
3552106,86.88
1505486,86.9
2602001,86.91
2923803,86.93
2304301,86.95
3545308,86.97
3201902,86.98
2613503,87
2500304,87.02
2930766,87.03
2200053,87.05
2308609,87.07
2313559,87.08
2300903,87.1
3109204,87.12
5001003,87.14
3158300,87.15
5105234,87.17
2302008,87.19
3168200,87.2
2702900,87.22
5002100,87.23
3102605,87.25
5006903,87.27
3521309,87.28
4316105,87.3
5000807,87.32
4127700,87.33
5202502,87.35
2923704,87.37
2306553,87.38
2203909,87.4
4107850,87.41
4124103,87.43
2904753,87.45
2201051,87.46
1508308,87.48
4202438,87.5
4321857,87.51
4107405,87.53
3127800,87.54
2204709,87.56
3107604,87.58
1503077,87.59
5221601,87.61
2304202,87.62
2305902,87.64
2304657,87.66
2504157,87.67
3515400,87.69
2612406,87.7
1505536,87.72
3170800,87.74
4112504,87.75
3166907,87.77
2933307,87.78
2305654,87.8
2707602,87.81
2200277,87.83
2311959,87.84
2516607,87.86
3551108,87.87
4119202,87.89
2925006,87.9
3552551,87.92
4207403,87.93
2401008,87.95
2411403,87.97
2112209,87.98
2301604,88
2904852,88.01
5003702,88.03
5104203,88.04
5200803,88.06
2931301,88.07
3162005,88.08
2207900,88.1
4102604,88.11
4310850,88.13
2304350,88.14
4304705,88.16
3152204,88.17
5209903,88.19
3166204,88.2
3121506,88.22
3507902,88.23
3162708,88.25
5000906,88.26
4209458,88.28
5106000,88.29
3169604,88.31
3524204,88.32
2313500,88.34
4316006,88.35
4116950,88.37
4200903,88.38
4318606,88.39
4112959,88.41
2306603,88.42
2605103,88.44
