code_muni,pct_acum
3554201,97.08
5214002,97.08
4124509,97.09
2200459,97.1
3119005,97.1
3527900,97.11
5206909,97.12
5007307,97.13
5002308,97.13
4307450,97.14
5200506,97.15
4111704,97.16
4309407,97.16
4120002,97.17
3111606,97.18
4217907,97.19
1711951,97.19
4109203,97.2
4312625,97.21
5106232,97.21
4310751,97.22
4212106,97.23
1100379,97.24
3517109,97.24
1100080,97.25
4103404,97.26
3110905,97.26
3547700,97.27
3137403,97.28
1703206,97.29
4322400,97.29
3503307,97.3
4213302,97.31
4317558,97.31
5213905,97.32
3510708,97.33
4322343,97.33
1707553,97.34
4215505,97.35
4113254,97.36
3529302,97.36
3123601,97.37
4122800,97.38
4319703,97.38
4301958,97.39
3507753,97.4
3501004,97.4
4201000,97.41
4305439,97.42
4307203,97.42
5208608,97.43
4319372,97.44
4212908,97.44
3169406,97.45
3552304,97.46
4200051,97.46
4303400,97.47
5106653,97.48
4112801,97.48
4108502,97.49
2928208,97.5
3124708,97.5
4123956,97.51
5200803,97.52
5220207,97.52
4315909,97.53
4305157,97.54
4312377,97.54
5003900,97.55
5107404,97.56
4315008,97.56
5216304,97.57
3549508,97.58
4204905,97.58
4323705,97.59
5218300,97.59
4320404,97.6
4301107,97.61
2104628,97.61
3540705,97.62
4104709,97.63
3160603,97.63
5007802,97.64
3129103,97.64
4107124,97.65
3530201,97.66
3536109,97.66
4126108,97.67
4316428,97.67
4207759,97.68
3536604,97.69
4209458,97.69
5204300,97.7
4306205,97.7
1100189,97.71
5221700,97.72
4107108,97.72
3544905,97.73
3551207,97.73
4313300,97.74
3529203,97.75
1400282,97.75
3506102,97.76
3535002,97.76
5103379,97.77
1100155,97.78
3543253,97.78
5221908,97.79
4125506,97.79
4311429,97.8
4305207,97.81
3514700,97.81
4310538,97.82
4203006,97.82
3520103,97.83
1508357,97.83
4312351,97.84
3114303,97.85
1400175,97.85
3526902,97.86
4116950,97.86
4321634,97.87
3113909,97.87
4313037,97.88
4205209,97.89
5208806,97.89
3161700,97.9
4119251,97.9
5204656,97.91
3503208,97.91
1713700,97.92
4219309,97.92
4115903,97.93
4313441,97.93
3111309,97.94
3557204,97.95
3163904,97.95
4204459,97.96
5214408,97.96
1715507,97.97
3544202,97.97
4100459,97.98
3525102,97.98
4313466,97.99
1501253,97.99
5101704,98
3512100,98
2107258,98.01
4207007,98.02
4314027,98.02
4125456,98.03
3137536,98.03
4203303,98.04
3534302,98.04
4204400,98.05
5107107,98.05
4128104,98.06
5219605,98.06
5201454,98.07
5107750,98.07
4315057,98.08
3169356,98.08
3522604,98.09
1101757,98.09
4316808,98.1
5219506,98.1
3548906,98.11
3553005,98.11
3511607,98.12
4202578,98.12
4316477,98.13
4121802,98.13
5210802,98.14
3540903,98.14
3515194,98.15
1100502,98.15
4214409,98.16
4209177,98.16
3543006,98.17
4210902,98.17
4100301,98.18
4322350,98.18
5210000,98.19
3118700,98.19
4319307,98.2
4120408,98.2
4107751,98.21
4118105,98.21
3518503,98.22
4312906,98.22
3115003,98.23
