code_muni,pct_acum
4120333,99.94
4204608,99.94
4304689,99.94
3528809,99.95
4315453,99.95
4119707,99.95
4318465,99.95
4102208,99.95
4322327,99.95
4211702,99.95
5005707,99.95
4305132,99.96
4209854,99.96
4213906,99.96
4209904,99.96
4310306,99.96
4204251,99.96
4211876,99.96
4218608,99.96
3503604,99.97
3556354,99.97
4112405,99.97
4204152,99.97
4201653,99.97
4301909,99.97
4306809,99.97
4300638,99.97
4106902,99.97
4308433,99.97
4207007,99.98
4209805,99.98
4303608,99.98
4202859,99.98
4105904,99.98
4323770,99.98
4128302,99.98
4216057,99.98
3515194,99.98
4118907,99.98
4300802,99.99
4214607,99.99
4205159,99.99
4312054,99.99
3518404,99.99
4111605,99.99
5002001,99.99
4322533,99.99
4116307,99.99
3538709,99.99
4321204,99.99
4309571,99.99
4119152,99.99
4305447,99.99
4209151,99.99
4105102,99.99
4210704,100
4313359,100
4219002,100
2311504,100
4312500,100
5005681,100
3130002,100
4113809,100
4113601,100
4108106,100
4319356,100
5205901,100
4120804,100
4214102,100
4315156,100
3512407,100
4319000,100
4205100,100
4319901,100
4320453,100
4306700,100
4302105,100
5002803,100
3550803,100
